"ID_REF"    "CD4T_Cxcr5+Bcl6+_1"	"CD4T_Cxcr5+Bcl6+_2"	"CD4T_Cxcr5-Bcl6-_1"	"CD4T_Cxcr5-Bcl6-_2"	"CD4T_Cxcr5+Bcl6-_1"	"CD4T_Cxcr5+Bcl6-_2"
10505356	7.686901	7.420516	7.53778	7.805106	7.508734	7.546717
10505374	8.826398	8.609167	8.51835	8.725155	8.576035	8.593304
10505436	8.534284	8.189827	8.037325	8.261515	8.22118	8.34626
10505438	6.748008	6.738734	6.570848	6.605729	6.44608	6.488885
10505445	6.376593	6.061805	6.425046	6.46545	6.485578	6.285751
10505451	7.244173	6.887755	6.384673	6.516033	6.805354	6.48631
10505457	8.38793	8.300219	7.948434	7.888349	7.999066	8.074945
10505461	10.70081	10.90333	10.62207	10.41256	10.64234	10.50946
10505465	8.857041	8.861101	8.601613	8.703313	8.810054	8.843983
10505481	6.13304	6.379495	6.005119	5.930155	6.214516	6.082696
10505489	7.206448	7.250081	7.061887	7.163944	7.034393	7.107635
10505512	7.707835	7.853172	8.038508	8.179992	7.942205	8.004596
10505515	7.26383	7.269188	7.407812	7.265193	7.257426	7.309716
10505517	6.242879	6.376819	5.720231	5.918594	6.083519	5.964904
10505526	13.90134	13.87169	14.0751	14.06281	13.9745	14.01562
10505528	6.661751	6.646792	6.570565	6.866611	6.601655	6.401224
10505530	4.670715	4.676179	4.795282	4.713917	4.786503	4.635922
10505532	9.788042	9.597672	9.859151	9.891674	9.56633	9.919196
10505534	7.062119	7.041115	6.822925	6.578071	6.803404	6.803328
10505537	8.085377	8.348831	7.43294	7.561613	7.433887	7.455932
10505543	7.667141	7.864039	7.104566	7.161752	7.090619	7.015652
10505550	8.085377	8.348831	7.43294	7.561613	7.433887	7.455932
10505556	8.023004	8.261038	7.399045	7.502038	7.465648	7.422012
10505562	7.692679	7.949036	6.981446	7.183065	7.151211	7.100801
10505568	5.504841	5.441141	5.275564	5.426222	5.303154	5.04553
10505587	9.894296	10.03111	9.868753	9.61898	9.867401	9.843266
10505612	13.64654	13.62102	13.34832	13.26638	13.37064	13.46466
10505614	6.247359	6.334914	6.355717	6.26962	6.126323	6.285044
10505623	7.099259	7.004618	6.797717	6.983704	6.835208	6.879968
10505627	6.679454	6.503184	6.420917	6.527	6.565153	6.505491
10505630	11.28036	11.30476	11.39497	11.32135	11.34558	11.31238
10505643	8.128554	8.031611	7.926	7.880964	8.151771	8.080524
10505674	6.574705	6.469317	6.217452	6.284765	6.691183	6.509284
10505705	7.58118	7.238153	7.487087	7.440121	7.371708	7.443247
10505717	7.145091	7.114298	7.110919	7.18124	7.130364	7.135042
10505734	7.233304	7.035728	6.998819	7.194465	7.115991	7.086707
10505747	9.540588	9.774023	10.22355	10.02571	9.913315	9.981542
10505749	11.20144	11.33647	9.911352	9.798046	10.74504	10.6876
10505779	8.614828	8.804415	9.422718	9.331499	8.969699	8.900734
10505788	6.686828	6.712155	6.550473	6.825916	6.808567	6.572015
10505791	8.366933	8.525333	9.038219	8.969921	8.921686	8.90019
10505837	6.18152	6.061792	6.479299	6.366963	6.251396	6.302459
10505839	7.19178	7.083375	7.350909	7.187906	7.12223	7.100132
10505841	8.446666	8.364047	7.715775	7.875422	7.85868	7.912695
10505843	8.418353	8.398712	7.648007	7.859864	7.792246	7.843888
10505845	8.777533	8.772461	8.041615	8.181945	8.104875	8.194443
10505848	8.551553	8.543729	7.851777	7.961153	7.91317	8.001307
10505852	8.551553	8.543729	7.851777	7.961153	7.91317	8.001307
10505856	8.433389	8.363369	7.609105	7.797696	7.688776	7.77831
10505858	8.516076	8.538517	7.862872	7.93322	7.911874	8.014573
10505862	8.451487	8.452137	7.676766	7.854738	7.800116	7.85408
10505864	8.451487	8.452137	7.676766	7.854738	7.800116	7.85408
10505866	8.451487	8.452137	7.676766	7.854738	7.800116	7.85408
10505868	8.451487	8.452137	7.676766	7.854738	7.800116	7.85408
10505870	8.451487	8.452137	7.676766	7.854738	7.800116	7.85408
10505872	8.451487	8.452137	7.676766	7.854738	7.800116	7.85408
10505874	8.37107	8.326056	7.586769	7.802316	7.726799	7.772414
10505876	8.540792	8.561961	7.842948	7.952358	7.899057	7.998369
10505879	8.220561	8.071221	7.937433	8.003051	7.6774	7.855156
10505881	4.557843	4.790763	4.436631	4.506784	4.616526	4.467025
10505884	6.678609	6.520473	6.16175	6.169662	6.038126	5.753832
10505888	9.085897	8.856966	8.520253	8.799435	8.671267	8.808592
10505890	6.214212	6.203135	5.997332	6.108792	6.143975	6.042003
10505892	7.892157	7.820082	7.616371	7.802104	7.406466	7.526796
10505894	9.491548	9.369843	10.61409	10.52884	10.30762	10.31213
10505908	8.847673	8.687046	9.258837	9.120781	8.915755	8.927434
10505911	6.640588	6.398922	6.160725	6.278453	6.40212	6.320701
10505914	6.523366	6.224217	6.347252	6.491583	6.226226	6.244095
10505917	10.17935	9.289428	9.856344	9.21826	9.658009	9.988137
10505919	8.656656	8.34045	8.243654	8.675982	8.493027	8.49671
10505922	8.357357	8.431225	8.7264	8.810956	8.688098	8.771681
10505925	7.554255	7.519125	7.723559	7.553242	7.745595	7.74562
10505927	5.73388	5.789323	5.531189	5.834051	5.759358	5.593912
10505929	6.091942	6.26334	5.934616	6.40515	6.154101	6.08155
10505931	6.240029	6.460102	5.994988	6.046191	6.110205	6.209181
10505954	6.509227	6.45428	6.34013	6.6167	6.340858	6.470723
10505978	6.339706	6.079376	6.085572	6.261358	6.204245	6.203945
10505980	9.007661	8.991695	8.516634	8.848349	8.616735	8.801502
10505982	7.266303	7.153411	7.468246	7.465734	7.125867	7.180038
10505994	4.863477	4.869578	4.950379	5.056583	4.867108	4.880705
10505996	7.112221	7.28556	7.221506	7.07995	7.022566	7.035629
10505998	6.128491	6.154697	6.243608	6.215155	5.98615	6.09401
10506004	8.810316	8.84809	9.589742	9.426565	9.050144	9.066409
10506029	4.487584	4.664327	4.856394	4.597004	4.760896	4.686838
10506031	9.900791	9.967128	7.802322	8.04843	8.491394	8.529413
10506050	8.297823	8.558029	6.827744	7.152214	7.274367	7.259652
10506052	6.603471	7.245413	5.884507	6.068836	6.130545	5.893496
10506054	7.860576	7.708186	7.769895	8.013816	7.67117	7.725823
10506058	9.433078	9.447265	9.603886	9.490301	9.370181	9.28449
10506108	6.334229	6.506197	6.287443	6.424225	6.414349	6.26377
10506110	6.933163	6.615654	6.91127	6.970295	7.034104	6.820626
10506118	10.30894	10.43731	10.87707	10.69631	10.79097	10.79607
10506125	5.861753	5.833771	5.813755	5.77389	5.87534	5.739869
10506134	5.885898	6.067651	6.121308	6.069624	5.903563	5.8283
10506146	6.362771	6.240748	6.281155	6.672355	6.365131	6.227396
10506148	6.7361	6.531736	6.434899	6.656736	6.480277	6.35264
10506150	7.216198	7.306396	7.190948	7.524903	7.220614	7.498261
10506154	7.754497	7.975214	7.542212	7.500481	8.018057	7.944818
10506170	7.279889	7.456579	7.243993	7.038032	7.226999	7.395889
10506186	4.117562	4.085802	4.108828	4.180665	4.018725	4.264073
10506188	9.478726	9.596523	9.532901	9.356304	9.664971	9.650768
10506201	6.832962	6.848397	6.712729	6.759326	6.722189	6.757525
10506213	5.219807	5.220812	5.371418	5.343162	5.318594	5.132598
10506225	7.294812	7.249312	7.130864	7.368876	7.223551	7.14146
10506254	7.706788	7.752369	7.35132	7.596735	7.816052	7.62405
10506267	6.573477	6.597929	6.015344	6.260353	6.269184	6.096776
10506269	7.838955	7.59271	7.572628	7.860764	7.672065	7.799484
10506274	7.502214	7.73874	7.322856	7.388739	7.380642	7.370349
10506296	5.741079	5.52179	5.314974	5.424815	5.461582	5.421675
10506298	8.912066	9.004018	8.582874	8.491671	8.829814	8.684632
10506301	5.241338	5.401888	5.183216	5.213458	5.402532	5.26296
10506330	5.960858	5.902759	5.967745	5.809215	5.804688	5.845243
10506332	6.709199	6.592549	6.406516	6.561167	6.466194	6.423148
10506335	10.0606	10.05887	9.829881	9.829728	9.774968	9.707237
10506360	7.743005	7.696024	7.27433	7.503781	7.394484	7.40436
10506388	7.274056	7.363652	7.112779	6.995095	7.378075	7.205763
10506397	10.4553	10.32909	10.30083	9.870027	10.29188	10.02416
10506415	8.970131	9.104141	9.040799	8.67909	9.266276	9.095152
10506424	13.68597	13.76105	14.07933	14.03186	14.04068	14.02977
10506427	6.488927	6.245323	6.417871	6.410151	6.47251	6.327818
10506431	5.99617	6.064169	5.381532	5.823987	5.626648	5.74514
10506433	6.687119	6.609827	6.617135	6.642846	6.372206	6.579819
10506452	7.393035	7.552196	7.024949	7.281086	7.076914	7.136147
10506454	7.1192	7.05116	6.945954	7.069264	6.942376	6.696109
10506470	5.088759	5.104568	5.192896	5.17777	5.072908	5.057389
10506488	6.425848	6.394599	6.204875	6.280191	6.301832	6.456141
10506496	12.3929	12.22733	12.38944	12.257	12.28769	12.36881
10506498	9.285665	9.116122	8.859589	8.885416	9.102633	8.968035
10506500	10.49843	10.67083	10.92787	10.86741	10.64173	10.57333
10506569	7.916302	8.017649	8.262	8.050777	7.932951	7.914188
10506571	11.75388	11.79183	11.71731	11.7851	11.52065	11.62036
10506583	7.384704	7.265048	7.112114	7.297265	7.12965	7.351171
10506591	7.762148	8.042065	8.292564	8.293912	8.149405	8.173265
10506594	7.235999	7.018212	6.731664	7.191499	7.033155	6.814779
10506603	11.42233	11.41339	10.47677	10.49876	10.92071	10.93448
10506627	7.303817	7.271493	7.560855	7.53679	7.33322	7.31357
10506638	7.460113	7.442078	7.305256	7.535874	7.435566	7.350757
10506643	11.71982	11.74767	11.27408	11.11864	11.44504	11.42819
10506652	8.003699	7.830005	7.742999	8.029353	7.997343	7.750726
10506658	8.009068	8.033264	7.804043	7.661777	7.806178	8.063276
10506668	10.22329	10.4653	10.02633	9.843066	10.48061	10.40429
10506680	8.698069	8.877312	9.744585	9.62799	9.559931	9.635147
10506701	8.464624	8.399666	8.243126	8.613771	8.344646	8.377551
10506714	9.083475	9.255556	9.838714	9.848589	9.368887	9.406374
10506736	9.532199	9.786306	10.65842	10.29474	10.25008	10.12106
10506743	10.23697	10.21711	10.64291	10.56064	10.33845	10.36022
10506754	7.448433	7.377765	7.205764	7.506265	7.371836	7.306511
10506767	7.850716	7.631183	7.863493	7.691918	8.256495	8.032803
10506781	8.623926	8.743458	9.392448	9.055638	9.369582	9.210047
10506786	11.30781	11.48564	11.14568	11.07363	10.91032	10.92616
10506820	6.999582	6.402678	6.885018	6.467721	6.732999	6.773431
10506822	7.184232	7.15592	7.781531	7.670569	8.161098	8.133403
10506843	9.722678	9.843595	9.930589	9.950164	9.968934	9.967041
10506870	10.17647	10.26279	10.0906	9.867687	10.34767	10.25935
10506880	11.77129	11.75465	12.76167	12.56023	12.45881	12.325
10506883	6.46368	6.134706	6.219441	6.391801	6.253536	6.26786
10506893	11.56623	11.66787	11.82436	11.76155	11.74506	11.63565
10506929	5.706587	5.537598	5.593823	5.362011	5.53855	5.399622
10506939	11.11934	11.11351	11.00167	10.79635	10.97267	10.88924
10506968	7.359414	7.245324	7.095679	7.409938	7.247319	7.280846
10506989	9.490222	9.598886	9.76794	9.573844	9.657334	9.600844
10507011	8.428241	8.10702	8.233013	8.409173	8.149117	8.304285
10507015	5.975749	5.912148	5.761171	5.948474	5.72774	5.711531
10507032	7.283969	6.954845	7.309155	7.377518	7.158346	7.263778
10507040	8.687911	8.656179	8.834168	8.488594	8.630577	8.633986
10507057	5.914699	6.303267	5.654636	5.626678	5.535987	5.691594
10507059	6.454125	6.480867	6.459026	6.510145	6.526836	6.241229
10507062	4.927025	4.896993	4.890351	4.89045	4.861595	4.78903
10507076	4.92964	4.826053	4.847794	4.89805	4.800244	4.729922
10507086	4.075334	4.03833	4.111654	4.092429	4.133672	4.077628
10507095	4.361195	4.422335	4.378821	4.267651	4.349407	4.235547
10507099	6.973698	6.855283	6.719142	6.868572	6.665637	6.809472
10507101	8.263865	7.794818	7.497726	7.907264	7.532146	7.79011
10507105	5.183316	5.304135	5.058319	5.217802	5.345922	5.328959
10507110	7.179891	7.122471	7.289282	7.232678	7.066999	6.826836
10507112	8.697554	9.006939	8.172426	7.825056	9.283015	9.263681
10507131	8.216873	7.786686	8.009356	8.107418	7.999314	7.954863
10507137	8.869071	8.937242	10.0039	10.0253	10.50485	10.36121
10507143	6.178351	6.403963	6.024751	5.976033	5.930544	5.795178
10507152	6.354087	6.424812	5.900227	5.933976	5.802044	5.878015
10507160	7.423483	7.169399	7.720597	7.663768	7.479904	7.636182
10507163	6.356694	6.529777	6.349876	6.399343	6.208871	5.823012
10507171	5.117169	5.389284	4.93466	4.882061	4.742671	4.764501
10507177	6.093098	6.163802	5.820752	5.887333	5.683678	5.721288
10507190	9.958887	10.24814	10.51824	10.61067	10.45868	10.35603
10507203	9.417856	9.394953	9.774275	9.421691	9.798731	9.52702
10507213	8.89466	9.097628	9.258836	9.291779	9.054201	8.988182
10507218	10.07192	10.22427	10.27879	10.2696	10.12057	10.08127
10507231	8.596172	8.30925	8.197393	8.378969	8.341444	8.266101
10507236	7.443501	7.468423	7.247664	7.326052	7.259832	7.341867
10507238	10.04426	10.18294	10.34046	10.32544	10.22383	10.32034
10507250	8.799653	8.726327	9.344856	9.341211	9.105906	9.054097
10507273	6.517986	6.652899	6.715505	6.856191	6.623296	6.663025
10507284	8.14693	7.811605	7.903726	7.748962	7.979621	7.804967
10507286	7.792144	8.208674	7.824077	7.64138	8.036899	7.903625
10507299	11.30919	11.30788	10.72127	10.67968	11.03384	11.11026
10507309	8.510113	8.449697	7.968003	8.188112	8.224945	8.229664
10507326	4.328739	4.348466	4.39024	4.485569	4.355303	4.380079
10507328	11.95562	12.10527	12.15551	11.81347	12.06397	11.97548
10507334	8.101993	8.064386	7.723871	7.639849	8.082299	8.068853
10507347	8.523002	8.725374	8.143665	8.187558	8.352182	8.31284
10507362	8.475712	8.452317	8.202475	8.334005	8.368206	8.385906
10507379	7.174535	6.968018	6.528993	6.969893	6.716678	6.802222
10507394	9.440842	9.600409	8.793729	8.899581	9.220586	9.216504
10507418	9.530956	9.775352	11.48904	11.26986	11.07055	10.95358
10507431	8.658404	8.761536	8.203248	8.404432	8.475756	8.319111
10507433	7.870652	7.702408	7.595403	7.715252	7.531439	7.630077
10507456	7.454891	7.338034	7.373654	7.267424	7.40607	7.458629
10507461	7.624663	7.5323	7.444031	7.590728	7.456079	7.34221
10507471	10.63121	10.72043	11.69452	11.63599	11.41025	11.44966
10507473	8.559268	8.623283	8.755271	8.165791	8.19626	8.581943
10507475	8.598563	8.264761	8.320372	8.249749	8.333874	8.224965
10507477	5.392503	5.295058	5.764593	5.763828	5.539091	5.37538
10507479	6.395788	6.393389	6.349171	6.447098	6.371334	6.319207
10507484	9.674994	9.64885	9.754972	9.786173	9.796632	9.729786
10507496	5.711434	5.90048	5.939521	6.111418	6.093736	5.964084
10507500	8.292271	8.403502	8.616131	8.632917	8.344426	8.433434
10507518	6.490228	6.435861	6.290335	6.406516	6.406516	6.300627
10507520	10.01414	10.08718	9.686726	9.990487	9.87717	10.07468
10507529	9.393849	9.470078	9.748863	9.622845	9.674715	9.702804
10507539	11.97347	12.09618	12.12794	12.12277	12.10275	12.16556
10507551	6.522964	6.595078	6.265837	6.490451	6.306257	6.556281
10507555	7.289634	6.893131	7.005072	7.324563	7.024036	6.994992
10507557	9.075529	9.184192	10.69003	10.56678	10.30348	10.25047
10507567	6.067348	6.56567	5.906874	5.892734	5.966425	5.702035
10507569	6.263892	6.002861	6.03045	6.085423	6.185379	6.01954
10507572	6.765683	6.774714	6.496089	6.662352	6.620972	6.482671
10507574	7.34979	7.55391	6.692973	7.166806	6.915917	6.92698
10507576	7.03961	7.3523	6.700688	6.969042	6.910347	6.374401
10507578	6.415277	6.713133	5.807182	6.174707	6.032761	6.169662
10507580	7.165344	6.889821	6.593477	6.878833	6.857035	6.896691
10507589	8.922972	8.782665	8.615415	8.770836	8.672467	8.675029
10507594	10.43163	10.79541	11.66358	11.71567	11.44303	11.39209
10507606	8.662994	8.62499	8.951571	8.910797	8.785913	8.846049
10507612	7.583562	7.617333	7.897955	7.656209	7.441341	7.54391
10507635	8.161484	7.985824	7.87345	8.066409	7.973572	7.872559
10507644	6.801488	6.918929	6.838411	6.855195	6.804599	6.695062
10507653	9.783031	9.327913	8.786819	8.754744	9.218045	9.506148
10507655	5.177245	5.309692	5.178799	5.12134	5.172357	5.156089
10507657	10.40178	10.53778	10.55994	10.68085	10.55398	10.46687
10507671	7.288117	7.176335	7.02039	7.05044	7.194218	7.041271
10507675	7.815492	7.647427	7.705089	7.726472	7.793172	7.812076
10507677	10.00167	10.24262	11.48085	11.75357	11.12314	11.31985
10507692	7.606948	7.397489	7.380685	7.417255	7.40353	7.396307
10507699	8.127922	8.258097	8.472186	8.537393	8.035813	8.119555
10507719	7.825644	7.716225	7.506475	7.793614	7.458808	7.581315
10507726	8.44797	8.533148	8.741451	8.813575	8.773015	8.68589
10507731	8.680041	8.448244	8.398781	8.581396	8.521583	8.531167
10507742	9.012145	8.724605	8.697159	8.887732	8.588802	8.794852
10507773	9.13414	9.084005	8.688766	8.514746	8.705906	8.76171
10507775	4.698525	4.784041	4.778041	4.762077	4.731666	4.657157
10507777	6.302636	6.1126	5.848356	6.195292	5.917315	5.991065
10507784	11.30975	11.25206	10.60175	10.39808	10.78947	10.74961
10507798	7.500604	7.607643	7.516232	7.626441	7.442634	7.546646
10507804	9.302637	9.349465	10.04458	9.634631	9.679308	9.490995
10507817	7.708371	7.570502	7.548939	7.698734	7.642296	7.471249
10507824	8.495535	8.393357	8.283934	8.502223	8.291316	8.435759
10507826	7.377786	6.934816	7.199924	7.307625	6.969413	6.92469
10507833	6.899875	6.731821	6.872739	6.803617	6.765846	6.694599
10507840	7.872198	7.665187	7.766303	7.987154	7.811196	7.902165
10507848	7.084106	7.207182	7.116576	7.313944	7.229992	7.365472
10507851	10.45822	10.52414	11.35518	11.16461	10.99134	10.91537
10507870	10.25817	10.23697	10.3561	10.73496	10.0918	10.23375
10507872	10.17842	10.21157	10.31878	10.69613	10.02687	10.25718
10507874	7.976502	7.667211	7.483871	7.640082	7.590296	7.664121
10507880	7.276471	6.931037	6.843195	6.923617	6.921285	6.881993
10507885	8.875324	8.903726	9.261917	9.305232	9.265027	9.270031
10507894	10.11088	10.21788	10.25509	9.91709	10.19418	10.04818
10507903	7.680267	7.541232	7.383084	7.503862	7.444303	7.499653
10507905	7.739831	7.698257	7.606206	7.71514	7.688122	7.696235
10507908	10.96197	11.09729	10.03563	10.06039	10.53569	10.42083
10507914	10.97974	11.03188	11.41956	11.27921	11.36014	11.22251
10507931	8.543196	8.656974	9.032953	9.044513	8.739049	8.856802
10507933	10.29662	10.28609	9.994101	9.900822	10.34094	10.24667
10507961	9.648508	9.739475	9.979882	10.09547	9.832961	9.812214
10507976	8.525617	8.662643	9.806454	9.876639	9.281151	9.390866
10507983	8.335175	8.263802	8.131916	8.336895	8.196754	8.195881
10507990	8.081614	7.841027	7.633357	7.907111	7.713936	7.932219
10508001	8.471045	8.403808	8.831635	8.79648	8.558303	8.580346
10508012	7.947268	7.496065	7.559239	7.731404	7.534335	7.635821
10508019	10.16713	10.38269	11.58619	11.51876	11.14481	11.14942
10508036	9.64806	9.735357	9.963876	9.841925	9.864482	9.92557
10508042	10.73668	10.73644	10.48713	10.23066	10.54071	10.41764
10508052	7.546345	7.476771	7.389218	7.379494	7.331933	7.421343
10508069	12.9787	13.02228	12.6708	12.76178	12.70535	12.84181
10508074	6.755971	6.569185	6.381777	6.434161	6.334773	6.351101
10508089	10.68424	10.77084	11.2214	11.24298	11.16808	11.10516
10508099	7.390219	7.371399	7.04643	7.187811	7.311516	7.331106
10508112	9.741216	9.877222	9.269127	9.266318	9.463871	9.437253
10508115	10.73402	10.79458	10.61406	10.62755	10.60545	10.57327
10508128	9.557983	9.651489	8.951416	9.257509	9.338442	9.374726
10508135	11.68295	11.65627	11.43791	11.33031	11.65197	11.60193
10508142	7.810662	7.674857	7.496268	7.94296	7.624276	7.751893
10508149	8.090423	7.897315	7.61433	7.919072	7.606503	7.718152
10508151	7.917337	7.945984	7.435512	7.515885	8.193054	8.152088
10508178	8.580616	8.465935	8.173833	8.319485	8.401869	8.411833
10508182	12.52381	12.56187	12.88687	12.80224	12.88069	12.71646
10508190	9.440442	9.572408	9.208146	9.310661	9.344375	9.415748
10508217	12.18096	12.30689	12.79785	12.73728	12.55834	12.62781
10508228	8.911508	9.021535	8.778498	8.699586	8.83053	8.743559
10508247	6.399599	6.442723	6.320823	6.127737	6.107366	6.24095
10508249	9.457855	9.679471	8.904943	8.941277	9.141434	9.113139
10508253	8.414803	8.018806	8.186782	8.128263	7.992675	8.008104
10508269	9.444025	9.431335	9.568172	9.517894	9.366396	9.380804
10508272	7.437167	7.480886	7.366655	7.466342	7.412864	7.379361
10508351	9.869419	9.812878	9.836823	9.969975	9.881071	10.01866
10508368	7.695986	7.474987	7.418438	7.455461	7.265457	7.477934
10508376	8.919885	8.99928	8.333854	8.57284	8.68282	8.715852
10508382	10.24554	10.29495	11.4922	11.21795	11.19076	11.15066
10508392	9.631386	9.999022	10.9693	10.87266	10.7944	10.84914
10508405	7.281701	7.085925	7.178226	7.217535	7.219883	7.108434
10508412	8.403194	8.10344	8.137985	8.193111	8.166759	8.242116
10508420	10.2389	10.26721	11.1035	10.87352	10.85699	10.76733
10508436	8.078796	7.785549	7.507525	7.844334	7.652559	7.789649
10508444	8.761664	8.88536	8.818282	8.626971	8.966966	8.930621
